 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD
 1.09499999999999999999E-0012  0.00000000000000000000E+0000 -1.15864459779051913683E-0003  1.81739027229173049774E-0002 -1.15864459779051913683E-0003  1.04999999999999999996E+0000  1.49265604522634772193E+0000  1.56956033308624654855E+0000  1.44383497515182645013E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703712636328589019E-0038  2.14665917675419818162E-0001  2.21639009398113031733E-0032  0.00000000000000000000E+0000  2.19821411512715892370E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821428811318941771E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.48526410171185360778E-0003 -7.43006313685730739992E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.40163913868335895824E-0004
 1.21700000000000000000E-0012  0.00000000000000000000E+0000 -8.12387867844566919524E-0004  2.48346913049282838674E-0002 -8.12387867844566919524E-0004  1.04999999999999999996E+0000  1.49265604539424343521E+0000  1.56956033407857111048E+0000  1.44383497516322151959E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703712898638946424E-0038  2.14665927224460320453E-0001  2.21639010054237258076E-0032  0.00000000000000000000E+0000  2.19821414512043591769E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821434638961423574E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.17172519180037051491E-0003 -7.03842937177781004460E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  6.12234800419645159680E-0004
 1.34099999999999999997E-0012  0.00000000000000000000E+0000 -8.26540501171445197830E-0004  1.88470437948942436432E-0002 -8.26540501171445197830E-0004  1.04999999999999999996E+0000  1.49265604558408615304E+0000  1.56956033513700767121E+0000  1.44383497517642023548E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703713243284047185E-0038  2.14665937406287428383E-0001  2.21639010795772032403E-0032  0.00000000000000000000E+0000  2.19821417710151451916E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821440852795074325E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.88639191850798211688E-0003 -6.68202492784343443080E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  5.31275107254595674256E-0004
 1.46799999999999999998E-0012  0.00000000000000000000E+0000 -9.71789333786325040699E-0004  7.80643344660987493031E-0003 -9.71789333786325040699E-0004  1.04999999999999999996E+0000  1.49265604579797390549E+0000  1.56956033626751106078E+0000  1.44383497519163075474E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703713686771287901E-0038  2.14665948272313504764E-0001  2.21639011630159050332E-0032  0.00000000000000000000E+0000  2.19821421123192999564E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821447484198517333E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.62672687932092803798E-0003 -6.35768045251776343441E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.26004906871329608372E-0004
 1.59700000000000000005E-0012  0.00000000000000000000E+0000 -1.08907012904530078049E-0003  1.83738194306079598356E-0003 -1.08907012904530078049E-0003  1.04999999999999999996E+0000  1.49265604603455490215E+0000  1.56956033745876524191E+0000  1.44383497520882011036E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703714242743097401E-0038  2.14665959721585956563E-0001  2.21639012553269791937E-0032  0.00000000000000000000E+0000  2.19821424719465012471E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821454471564293243E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.39042100515915188984E-0003 -6.06251182665866548190E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.54966165560270133281E-0004
 1.72900000000000000005E-0012  0.00000000000000000000E+0000 -1.11944643817020092609E-0003  6.75868705800345911424E-0003 -1.11944643817020092609E-0003  1.04999999999999999996E+0000  1.49265604629574805422E+0000  1.56956033871771783274E+0000  1.44383497522819397615E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703714930352567687E-0038  2.14665971814083442402E-0001  2.21639013571730865976E-0032  0.00000000000000000000E+0000  2.19821428517812379480E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821461851499265150E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.17537287937982956644E-0003 -5.79389428814008678468E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  7.66034901168233310516E-0005
 1.86400000000000000009E-0012  0.00000000000000000000E+0000 -1.06941626283369094787E-0003  6.94332003681522986399E-0003 -1.06941626283369094787E-0003  1.04999999999999999996E+0000  1.49265604658160214700E+0000  1.56956034004250903776E+0000  1.44383497524982838732E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703715768737302083E-0038  2.14665984535549551410E-0001  2.21639014686489783949E-0032  0.00000000000000000000E+0000  2.19821432513763932601E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821469615305891479E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.97967016005785405530E-0003 -5.54943925159231087356E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  8.39833433192709979558E-0005
 2.00100000000000000008E-0012  0.00000000000000000000E+0000 -9.74359152177958451571E-0004  4.27416380566216268555E-0003 -9.74359152177958451571E-0004  1.04999999999999999996E+0000  1.49265604688978917791E+0000  1.56956034142130788185E+0000  1.44383497527361901445E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703716770733235905E-0038  2.14665997775076778972E-0001  2.21639015889306697360E-0032  0.00000000000000000000E+0000  2.19821436672489409020E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821477695301266186E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.80157258641252737002E-0003 -5.32697309246778150918E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.41341776366262973057E-0004
 2.14099999999999999992E-0012  0.00000000000000000000E+0000 -8.73520732335369489979E-0004  9.94011019966634930289E-0004 -8.73520732335369489979E-0004  1.04999999999999999996E+0000  1.49265604722227043604E+0000  1.56956034286227481378E+0000  1.44383497529979276869E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703717959884271543E-0038  2.14666011605897364561E-0001  2.21639017187224975534E-0032  0.00000000000000000000E+0000  2.19821441016998003481E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821486136181386037E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.63949636788215787343E-0003 -5.12451761703628740985E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.09062168227083399578E-0004
 2.28399999999999999999E-0012  0.00000000000000000000E+0000 -7.93920775487947562377E-0004  1.33603026766696449881E-0003 -7.93920775487947562377E-0004  1.04999999999999999996E+0000  1.49265604757888811153E+0000  1.56956034436384421786E+0000  1.44383497532841889685E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703719357433707912E-0038  2.14666026015702208080E-0001  2.21639018580574348925E-0032  0.00000000000000000000E+0000  2.19821445543431114283E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821494930437467949E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.49200022757556550939E-0003 -4.94027264631390420268E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.59802307294581519696E-0004
 2.43000000000000000009E-0012  0.00000000000000000000E+0000 -7.44764053407057464875E-0004  2.17725131496704178135E-0003 -7.44764053407057464875E-0004  1.04999999999999999996E+0000  1.49265604795955011865E+0000  1.56956034592453536286E+0000  1.44383497535957354603E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703720984038151341E-0038  2.14666040990352060554E-0001  2.21639020069488453860E-0032  0.00000000000000000000E+0000  2.19821450247355091145E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821504069443807938E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.35777254878672299933E-0003 -4.77259996022944861646E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.84068674561941728749E-0004
 2.57799999999999999995E-0012  0.00000000000000000000E+0000 -7.20789186933242140894E-0004  1.81134634196359698982E-0003 -7.20789186933242140894E-0004  1.04999999999999999996E+0000  1.49265604836156216253E+0000  1.56956034753208795260E+0000  1.44383497539311509664E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703722849450245931E-0038  2.14666056414065602894E-0001  2.21639021644416343986E-0032  0.00000000000000000000E+0000  2.19821455092408273441E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821513482542699375E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.23561975553362078912E-0003 -4.62000879420286510255E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.86871102133161883317E-0004
 2.72999999999999999993E-0012  0.00000000000000000000E+0000 -7.10295411903913548270E-0004  8.80855314197241722842E-0004 -7.10295411903913548270E-0004  1.04999999999999999996E+0000  1.49265604879058484276E+0000  1.56956034920690668043E+0000  1.44383497542959821395E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703724995552529393E-0038  2.14666072477456094895E-0001  2.21639023326498990985E-0032  0.00000000000000000000E+0000  2.19821460138474401136E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821523286068709141E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.12445550486413958007E-0003 -4.48114230966043409219E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.79650316068774224239E-0004
 2.88400000000000000007E-0012  0.00000000000000000000E+0000 -7.02307294981267114388E-0004  3.44080337732488159380E-0005 -7.02307294981267114388E-0004  1.04999999999999999996E+0000  1.49265604924139609795E+0000  1.56956035092572602173E+0000  1.44383497546865696237E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703727421395642676E-0038  2.14666088963951051487E-0001  2.21639025097611724401E-0032  0.00000000000000000000E+0000  2.19821465317531935177E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821533347851350557E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.02329136474049997290E-0003 -4.35476598268076144907E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.73197461601198889333E-0004
 3.04199999999999999992E-0012  0.00000000000000000000E+0000 -6.90357640806517361412E-0004  5.25559262306102161709E-0004 -6.90357640806517361412E-0004  1.04999999999999999996E+0000  1.49265604972056195739E+0000  1.56956035270969917605E+0000  1.44383497551093316867E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703730173442514660E-0038  2.14666106070524351852E-0001  2.21639026981817242858E-0032  0.00000000000000000000E+0000  2.19821470691464103314E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821543788107893122E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  9.31227638493722300347E-0004 -4.23975611853625602207E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.73767956891671694780E-0004
 3.20300000000000000000E-0012  0.00000000000000000000E+0000 -6.73486525055103335158E-0004  6.06341481896186669234E-0004 -6.73486525055103335158E-0004  1.04999999999999999996E+0000  1.49265605022611615475E+0000  1.56956035454656608148E+0000  1.44383497555632356996E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703733262340065843E-0038  2.14666123683834814541E-0001  2.21639028972955781806E-0032  0.00000000000000000000E+0000  2.19821476224677545525E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821554537669985402E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  8.47445701493474875459E-0004 -4.13509029034668055321E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.82172358480039567694E-0004
 3.36699999999999999993E-0012  0.00000000000000000000E+0000 -6.54106819160583972752E-0004  4.02335739504998013058E-0004 -6.54106819160583972752E-0004  1.04999999999999999996E+0000  1.49265605075927932895E+0000  1.56956035643529488721E+0000  1.44383497560499392081E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703736707881159471E-0038  2.14666141792663170819E-0001  2.21639031075224675132E-0032  0.00000000000000000000E+0000  2.19821481913656486262E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821565589694211409E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  7.71200532497519069691E-0004 -4.03983801393176882770E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.95851951545151947480E-0004
 3.53400000000000000009E-0012  0.00000000000000000000E+0000 -6.35609703832110860257E-0004  1.16345528971116355198E-0004 -6.35609703832110860257E-0004  1.04999999999999999996E+0000  1.49265605132151203173E+0000  1.56956035837491760659E+0000  1.44383497565712303238E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703740531343043133E-0038  2.14666160387763773362E-0001  2.21639033293995509002E-0032  0.00000000000000000000E+0000  2.19821487755506134454E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821576938541840648E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  7.01814128825345775856E-0004 -3.95315251782224078882E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.11284390647682716517E-0004
 3.70499999999999999996E-0012  0.00000000000000000000E+0000 -6.20587452810399972995E-0004  1.28009920707441790575E-0004 -6.20587452810399972995E-0004  1.04999999999999999996E+0000  1.49265605191799594206E+0000  1.56956036037623055627E+0000  1.44383497571322995932E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703744776845460149E-0038  2.14666179571743862516E-0001  2.21639035648485126302E-0032  0.00000000000000000000E+0000  2.19821493782471400882E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821588646839657002E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  6.38669428271494756380E-0004 -3.87426314782251200275E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.25754955491993731157E-0004
 3.87900000000000000007E-0012  0.00000000000000000000E+0000 -6.10047565976938857394E-0004  2.24848106582675640138E-0004 -6.10047565976938857394E-0004  1.04999999999999999996E+0000  1.49265605254721274312E+0000  1.56956036242676157772E+0000  1.44383497577319944941E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703749446644069675E-0038  2.14666199226913942990E-0001  2.21639038132768134478E-0032  0.00000000000000000000E+0000  2.19821499957591306840E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821600642764593450E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  5.81204980290081242198E-0004 -3.80246871210321313620E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.38174989261644115383E-0004
 4.05700000000000000010E-0012  0.00000000000000000000E+0000 -6.03664364959972720322E-0004  2.11888101751292857127E-0004 -6.03664364959972720322E-0004  1.04999999999999999996E+0000  1.49265605321489305097E+0000  1.56956036453756677068E+0000  1.44383497583759372166E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  1.83703754586846475576E-0038  2.14666219457571754841E-0001  2.21639040767082282545E-0032  0.00000000000000000000E+0000  2.19821506313642696370E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.19821612989975698357E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  5.28909743655938351938E-0004 -3.73713099014566861697E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.48777524422081626043E-0004
