 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD PL
 0.00000000000000000000E+0000  0.00000000000000000000E+0000  6.58297892720524497729E-0005  4.52919148803276016527E-0005  6.58297892720524497729E-0005  1.00000000000000000000E+0000  1.40085941548288049271E+0000  1.74595848262357989538E+0000  1.35803845111448043520E+0000  0.00000000000000000000E+0000  2.23269675379811485205E+0002  0.00000000000000000000E+0000  9.35091473862843505069E-0037  2.19644948137053081502E+0002  5.25359855458795481884E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  8.06866854566055071638E-0012 -3.25534651123776026783E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 219.6449481370531
 1.21700000000000000000E-0012  0.00000000000000000000E+0000 -1.79431258915841782145E-0002  1.77039197810504846802E-0003 -1.79431258915841782145E-0002  1.04999999999999999996E+0000  1.40029555005409853238E+0000  1.74595848290058582876E+0000  1.35767417203700628537E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091241609360704627E-0037  2.19644961237829981035E+0002  5.25359874202161964304E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.23170283726174515733E-0004 -7.22077124490997704831E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.56033073954852006596E-0003 219.64496123783
 1.34099999999999999997E-0012  0.00000000000000000000E+0000 -1.70687681998493870505E-0002  1.70459279298142906823E-0003 -1.70687681998493870505E-0002  1.04999999999999999996E+0000  1.40020250809525926043E+0000  1.74595848294638994155E+0000  1.35761387158528538770E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091237734220910977E-0037  2.19644961663248205475E+0002  5.25359873106264039431E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.85101842671170133648E-0004 -6.86415478627203590536E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.85906954800910072766E-0003 219.6449616632482
 1.46799999999999999998E-0012  0.00000000000000000000E+0000 -1.62705469552597561462E-0002  1.65202265204087329212E-0003 -1.62705469552597561462E-0002  1.04999999999999999996E+0000  1.40010325993757350630E+0000  1.74595848299530828889E+0000  1.35754946271941908916E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091234051991385003E-0037  2.19644962117177939845E+0002  5.25359872061472504754E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.50458035248734182670E-0004 -6.53961369322859123422E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.12746596922996409137E-0003 219.64496211717795
 1.59700000000000000005E-0012  0.00000000000000000000E+0000 -1.55501892713592343094E-0002  1.59602322845556614298E-0003 -1.55501892713592343094E-0002  1.04999999999999999996E+0000  1.39999883869627076826E+0000  1.74595848304685025327E+0000  1.35748159228867580205E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091230699632244632E-0037  2.19644962595384840714E+0002  5.25359871084985565193E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  3.18930781899143539490E-0004 -6.24426214112451446765E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.35953723572874019120E-0003 219.64496259538484
 1.72900000000000000005E-0012  0.00000000000000000000E+0000 -1.49121417945351411230E-0002  1.51825897554111531168E-0003 -1.49121417945351411230E-0002  1.04999999999999999996E+0000  1.39988868244207518361E+0000  1.74595848310131540474E+0000  1.35740986786946746365E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091227752137619820E-0037  2.19644963100358606267E+0002  5.25359870173386857590E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.90239717152041354640E-0004 -5.97547383379323195128E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.54696184098360002084E-0003 219.6449631003586
 1.86400000000000000009E-0012  0.00000000000000000000E+0000 -1.43551730493027930969E-0002  1.39434694419373824125E-0003 -1.43551730493027930969E-0002  1.04999999999999999996E+0000  1.39977300795150568608E+0000  1.74595848315862213940E+0000  1.35733439948672002012E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091225325640280129E-0037  2.19644963631484820180E+0002  5.25359869329612430692E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.64129697558363759653E-0004 -5.73085877609522319209E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.68750743846153326818E-0003 219.6449636314848
 2.00100000000000000008E-0012  0.00000000000000000000E+0000 -1.38734764956864063775E-0002  1.20735197118146711311E-0003 -1.38734764956864063775E-0002  1.04999999999999999996E+0000  1.39965290382471273278E+0000  1.74595848321825753433E+0000  1.35725586512367166247E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091223553338767532E-0037  2.19644964184113725220E+0002  5.25359868560501943616E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.40368532791602444756E-0004 -5.50824206456948824552E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.78392107742093233592E-0003 219.6449641841137
 2.14099999999999999992E-0012  0.00000000000000000000E+0000 -1.34596582674146539391E-0002  9.64138499568541357176E-0004 -1.34596582674146539391E-0002  1.04999999999999999996E+0000  1.39952772280632094649E+0000  1.74595848328057332629E+0000  1.35717380539710994250E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091222523361601590E-0037  2.19644964761284754745E+0002  5.25359867858115223492E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.18744919563759812801E-0004 -5.30564438075401128680E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.84083794087866813223E-0003 219.64496476128477
 2.28399999999999999999E-0012  0.00000000000000000000E+0000 -1.31026004388390787061E-0002  6.83304761737204157487E-0004 -1.31026004388390787061E-0002  1.04999999999999999996E+0000  1.39939767302340826983E+0000  1.74595848334550046406E+0000  1.35708831576029957764E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091222356935684712E-0037  2.19644965362462474281E+0002  5.25359867221790314477E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.99066563801770253143E-0004 -5.12126450504474952903E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.86691782408940424942E-0003 219.64496536246247
 2.43000000000000000009E-0012  0.00000000000000000000E+0000 -1.27902397171736108422E-0002  4.10152672098979067880E-0004 -1.27902397171736108422E-0002  1.04999999999999999996E+0000  1.39926296159159317483E+0000  1.74595848341297350858E+0000  1.35699948765954697477E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  9.35091223170562814531E-0037  2.19644965987035215862E+0002  5.25359866650850778567E-0030  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.81158470225946796554E-0004 -4.95346327890259675039E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  4.87204488835956014604E-0003 219.6449659870352
