 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD
 0.00000000000000000000E+0000  6.00000000000000000022E-0001 -2.14593643304312855946E+0002  8.27061914677008631246E-0010 -2.14593643304312855946E+0002  1.00000000000000000000E+0000  8.66896500823692727064E-0001  1.03198892811191456217E+0000  7.78105739037045411686E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.34530503853690064005E-0008  3.58785455399344481238E-0004  7.95052755413505418948E-0032  0.00000000000000000000E+0000  2.48407875725877080680E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.48407875947586826207E+0000  0.00000000000000000000E+0000  8.25990192846715870484E-0002  4.36783410838733659118E-0003  8.25990192846883247921E-0002  4.36783411624323655417E-0003  2.23261715091539119760E-0012  1.32548442417334199749E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000
 9.99999999999999999981E-0010  6.10000000000000000013E-0001  2.59965194690518135578E+0003  3.16320403804831279341E+0001  2.59965194690518135578E+0003  1.00000000000000000000E+0000  8.67131692428228606690E-0001  1.03214856658190869305E+0000  7.78190800115591596099E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.38515427686241686145E-0008  3.60228156078490154754E-0004  7.99442436385851217750E-0032  0.00000000000000000000E+0000  2.49116088634783171534E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.48881794976716930624E+0000  0.00000000000000000000E+0000  8.42851061822595442059E-0002  4.52767194699505907092E-0003  8.52544098883766013173E-0002  4.37916607154200349034E-0003 -9.97045445730285616601E-0012 -3.53882710617421555765E+0002  0.00000000000000000000E+0000 -2.03262518431473913490E-0003  5.01978461196009470681E-0005  3.12763025535695981483E+0003
 2.01999999999999999996E-0009  6.10000000000000000013E-0001 -1.09083472229427526849E+0002  5.59350072135772831330E+0000 -1.09083472229427526849E+0002  1.00000000000000000000E+0000  8.67252452220549547874E-0001  1.03231302016264511463E+0000  7.78258918143699471813E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.40777468454623819800E-0008  3.62235842514368252752E-0004  8.03200226853557276905E-0032  0.00000000000000000000E+0000  2.49972049548250369738E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.49512923428335138608E+0000  0.00000000000000000000E+0000  8.52591747229363106111E-0002  4.60208886556062642303E-0003  8.63525453423923777910E-0002  4.38694815398720357069E-0003 -1.25630035245582019451E-0011  6.80815575570633415847E+0001  0.00000000000000000000E+0000 -2.01249614534599468886E-0003  1.18842530289410064973E-0004  2.21923327604366465767E+0001
 3.06000000000000000005E-0009  6.10000000000000000013E-0001 -1.68269748168136192637E+0002  2.52795959422804823930E+0000 -1.68269748168136192637E+0002  1.00000000000000000000E+0000  8.67318145067260239025E-0001  1.03247905018476780195E+0000  7.78315085700691210331E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.42023943935650056002E-0008  3.64554422225202989144E-0004  8.06563475557945519825E-0032  0.00000000000000000000E+0000  2.50882584464904465527E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.50238863835147509816E+0000  0.00000000000000000000E+0000  8.58652891181893375517E-0002  4.65113692188618449872E-0003  8.70212130467254670049E-0002  4.39666559324792219178E-0003 -1.28151006456385098398E-0011  2.77255629300837776532E+0001  0.00000000000000000000E+0000 -1.94150422668241846481E-0003  1.40643693513845251562E-0004  8.83753412753405938069E+0000
 4.12199999999999999989E-0009  6.10000000000000000013E-0001 -1.90327489017327419141E+0002  1.18724653456142412102E+0000 -1.90327489017327419141E+0002  1.00000000000000000000E+0000  8.67354997590928066529E-0001  1.03264571738762494070E+0000  7.78362604362735579719E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.42708857531074754605E-0008  3.67029624410508148004E-0004  8.09613620279044853508E-0032  0.00000000000000000000E+0000  2.51805014870624457022E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.51020701939678540240E+0000  0.00000000000000000000E+0000  8.62418982418283937036E-0002  4.68720381995607251779E-0003  8.74840685596378551101E-0002  4.40900265073524734703E-0003 -1.21432158694788090739E-0011  1.28610451980198653883E+0001  0.00000000000000000000E+0000 -1.86708976425846329888E-0003  1.59414132912357982550E-0004  3.97851541453050217955E+0000
 5.20399999999999999994E-0009  6.10000000000000000013E-0001 -2.00000996047473667105E+0002  5.68180217262533002653E-0001 -2.00000996047473667105E+0002  1.00000000000000000000E+0000  8.67376655549308585747E-0001  1.03281049552610396406E+0000  7.78403926633669389498E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.43094345338982313255E-0008  3.69545076695470614617E-0004  8.12409124244106231871E-0032  0.00000000000000000000E+0000  2.52709698977491466947E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.51824700087592244740E+0000  0.00000000000000000000E+0000  8.64870960346556016656E-0002  4.71518724036826402681E-0003  8.78266287170149679233E-0002  4.42383567468800291246E-0003 -1.11027361110567158256E-0011  6.60389787964634052825E+0000  0.00000000000000000000E+0000 -1.79220275491600742037E-0003  1.75531888425323884865E-0004  1.90849259542897058551E+0000
 6.30799999999999999995E-0009  6.10000000000000000013E-0001 -2.04711942140071642790E+0002  2.73665695334779990127E-0001 -2.04711942140071642790E+0002  1.00000000000000000000E+0000  8.67390407073807444206E-0001  1.03297109706188724630E+0000  7.78441074629582426231E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.43325592867472804123E-0008  3.72025148752464460283E-0004  8.15010462781276014895E-0032  0.00000000000000000000E+0000  2.53579387471079597161E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.52626426447585100601E+0000  0.00000000000000000000E+0000  8.66639117996295278837E-0002  4.73769515159212702448E-0003  8.80921509935358459061E-0002  4.44082349422198260838E-0003 -9.95071400925911715831E-0012  3.76266494734200200416E+0000  0.00000000000000000000E+0000 -1.71791283885354887926E-0003  1.89371386348001909943E-0004  9.79753692498198446069E-0001
 7.43399999999999999992E-0009  6.10000000000000000013E-0001 -2.07196173869183631097E+0002  1.36781159531583012138E-0001 -2.07196173869183631097E+0002  1.00000000000000000000E+0000  8.67400022080377007116E-0001  1.03312509518987161248E+0000  7.78475450130147873188E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.43478665640495492381E-0008  3.74413281381884243848E-0004  8.17459767000621096630E-0032  0.00000000000000000000E+0000  2.54401385191177374840E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.53405936956924471575E+0000  0.00000000000000000000E+0000  8.68077898819555561079E-0002  4.75622947283696339468E-0003  8.83045770320929333897E-0002  4.45954471553961600621E-0003 -8.81524443594661493501E-0012  2.44129970675420019223E+0000  0.00000000000000000000E+0000 -1.64479718450382712874E-0003  2.01231829535879800929E-0004  5.61035051684653926593E-0001
 8.58299999999999999963E-0009  6.10000000000000000013E-0001 -2.08630608537191824831E+0002  8.22539092032160283391E-0002 -2.08630608537191824831E+0002  1.00000000000000000000E+0000  8.67407443630235386073E-0001  1.03327066846157534911E+0000  7.78508024800524690021E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.43592678136862068664E-0008  3.76673444368225312771E-0004  8.19787511966753092298E-0032  0.00000000000000000000E+0000  2.55168424959297319922E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.54149442163113190528E+0000  0.00000000000000000000E+0000  8.69370352441527273569E-0002  4.77176641805509627994E-0003  8.84787205211747486482E-0002  4.47954068725070176368E-0003 -7.75769880062101512021E-0012  1.82536567173192614477E+0000  0.00000000000000000000E+0000 -1.57308465450200896278E-0003  2.11386626230274992335E-0004  3.75954380216431669224E-0001
 9.75500000000000000029E-0009  6.10000000000000000013E-0001 -2.09553703184748770741E+0002  6.97002418741274775338E-0002 -2.09553703184748770741E+0002  1.00000000000000000000E+0000  8.67413655446405514786E-0001  1.03340644549775174379E+0000  7.78539376288788208171E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  3.43687182989235528878E-0008  3.78781945559637574103E-0004  8.22010322890263918181E-0032  0.00000000000000000000E+0000  2.55876179505858673130E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.54847251577376807661E+0000  0.00000000000000000000E+0000  8.70602816030035154974E-0002  4.78495613063864605357E-0003  8.86240606663974982260E-0002  4.50035491536476315476E-0003 -6.80509427204691168068E-0012  1.54116999479671843104E+0000  0.00000000000000000000E+0000 -1.50293061208899139770E-0003  2.20068487478256793120E-0004  2.96900600196397534600E-0001
