 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD
 0.00000000000000000000E+0000  0.00000000000000000000E+0000 -2.15972548561718293084E+0002  1.86735379625345758421E-0006 -2.15972548561718293084E+0002  1.00000000000000000000E+0000  6.36174596163138765265E-0001  9.94834471091986817114E-0001  6.11829784584497680402E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.27900546811613778963E-0011  8.61002927802130442501E-0005  6.66537775340658228375E-0034  0.00000000000000000000E+0000  1.17887685369864987986E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.17888183078277028058E+0000  0.00000000000000000000E+0000  1.27317724980841367646E-0002  4.65623260562645711439E-0004  1.27317737573584289323E-0002  4.65626347790806953067E-0004  3.30270823268221870861E-0016  1.32582913619130842711E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000
 9.99999999999999999981E-0010  9.99999999999999999980E-0003  2.36967342716775302991E+0003  4.33511837279308864905E+0001  2.36967342716775302991E+0003  1.00000000000000000000E+0000  6.36364644784868151834E-0001  9.95069119694918818593E-0001  6.11840416333152454088E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.27772308489958830300E-0011  8.68605158372849850801E-0005  6.66392690777194644936E-0034  0.00000000000000000000E+0000  1.18468864388508815380E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.18358206186637595107E+0000  0.00000000000000000000E+0000  1.26811349006500230961E-0002  4.78730479569779497562E-0004  1.30248539403209118482E-0002  4.62193847279539326325E-0004  6.89575632684421509809E-0017 -5.11585383134225690549E+0002  0.00000000000000000000E+0000  7.45437565917081584616E-0002 -1.73422321318202774236E-0001  3.07918498295062667958E+0003
 2.01999999999999999996E-0009  9.99999999999999999980E-0003 -1.99168416467281419402E+0002  1.01021373723018606440E+0000 -1.99168416467281419402E+0002  1.00000000000000000000E+0000  6.36419296575806832503E-0001  9.95269412253718950383E-0001  6.11826612035983323674E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.27847401649681953796E-0011  8.76169454220945354009E-0005  6.66957974683540230038E-0034  0.00000000000000000000E+0000  1.19013569377431775850E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.18823049230388370640E+0000  0.00000000000000000000E+0000  1.26745061807169044175E-0002  4.82337203695590854144E-0004  1.30946880261186043064E-0002  4.60379000539357116851E-0004  5.69865933076363068942E-0017  1.02210178386594100156E+0001  0.00000000000000000000E+0000 -1.69953509407063621589E-0002  7.26795683552676023437E-0007  2.88603293445180278083E+0000
 3.06000000000000000005E-0009  9.99999999999999999980E-0003 -2.10828679412340882313E+0002  1.54143545387379219593E-0001 -2.10828679412340882313E+0002  1.00000000000000000000E+0000  6.36442748145233712950E-0001  9.95443225483577837282E-0001  6.11816940729095262979E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.28041431612324310773E-0011  8.83032650506347713019E-0005  6.68612577331410714408E-0034  0.00000000000000000000E+0000  1.19487277247593453168E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.19252332389770048838E+0000  0.00000000000000000000E+0000  1.26848048448357201812E-0002  4.83976587639058344269E-0004  1.31239385343239144278E-0002  4.59918741020782402437E-0004  7.37382336284863796426E-0017  2.82835732461066151821E+0000  0.00000000000000000000E+0000 -1.64110950475686572562E-0002  8.60401811035113658744E-0007  3.03153710863759338803E-0001
 4.12199999999999999989E-0009  9.99999999999999999980E-0003 -2.13156218154631807465E+0002  2.58659719681697070287E-0002 -2.13156218154631807465E+0002  1.00000000000000000000E+0000  6.36459448797729857332E-0001  9.95592935599446233433E-0001  6.11820981645390765203E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.28273902197455253525E-0011  8.88958249170939647277E-0005  6.70992982839237020471E-0034  0.00000000000000000000E+0000  1.19884396959058202661E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.19631863041946381984E+0000  0.00000000000000000000E+0000  1.27002255339695382743E-0002  4.84874169607452136993E-0004  1.31390341951063455154E-0002  4.60343907976984656868E-0004  9.63091568863193919219E-0017  1.47757511913084674672E+0000  0.00000000000000000000E+0000 -1.58348155828646966605E-0002  8.80964372277287700497E-0007  4.25871944882695773573E-0002
 5.20399999999999999994E-0009  9.99999999999999999980E-0003 -2.13870836849264033139E+0002  1.52408637229564110604E-0002 -2.13870836849264033139E+0002  1.00000000000000000000E+0000  6.36474393206220566172E-0001  9.95719137937399490998E-0001  6.11839660357293337305E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.28508587292413520141E-0011  8.93880937509181029786E-0005  6.73747257442240114901E-0034  0.00000000000000000000E+0000  1.20207563396331884868E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.19954683311046745816E+0000  0.00000000000000000000E+0000  1.27165069987834282722E-0002  4.85412373795890503821E-0004  1.31476987151831830635E-0002  4.61303515236109153067E-0004  1.18405205011413596139E-0016  1.28676397978676792513E+0000  0.00000000000000000000E+0000 -1.52705856889274748993E-0002  9.01916109809403755865E-0007  5.71394344211146795630E-0002
 6.30799999999999999995E-0009  9.99999999999999999980E-0003 -2.14303027029677248289E+0002  2.48444285753966515779E-0002 -2.14303027029677248289E+0002  1.00000000000000000000E+0000  6.36488162441090330281E-0001  9.95823232571281046421E-0001  6.11869942802054002471E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.28729313236709433155E-0011  8.97859414279598801884E-0005  6.76596474283584670531E-0034  0.00000000000000000000E+0000  1.20464959260549806560E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.20221206488988359581E+0000  0.00000000000000000000E+0000  1.27318424744163081332E-0002  4.85753054476676762057E-0004  1.31530123790578042517E-0002  4.62535075650612486532E-0004  1.38113456400265480140E-0016  1.27081048372690414165E+0000  0.00000000000000000000E+0000 -1.47180564445621214474E-0002  9.23287757048368461809E-0007  9.05474897400753824458E-0002
 7.43399999999999999992E-0009  9.99999999999999999980E-0003 -2.14649362343823494781E+0002  2.79485334930038510980E-0002 -2.14649362343823494781E+0002  1.00000000000000000000E+0000  6.36500549606584316515E-0001  9.95907068563435900882E-0001  6.11907408784755567051E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.28928433718967610915E-0011  9.00997521412724722593E-0005  6.79327519446432823038E-0034  0.00000000000000000000E+0000  1.20665883489003571410E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.20435333881802885075E+0000  0.00000000000000000000E+0000  1.27453910684340124682E-0002  4.85975835013141291786E-0004  1.31564101531295103066E-0002  4.63846515547733055577E-0004  1.54942013491159508388E-0016  1.27976339948936134144E+0000  0.00000000000000000000E+0000 -1.41775731791026003981E-0002  9.45058212101625012927E-0007  1.08118896121582982763E-0001
 8.58299999999999999963E-0009  9.99999999999999999980E-0003 -2.14939281508364313858E+0002  2.69221558810822203874E-0002 -2.14939281508364313858E+0002  1.00000000000000000000E+0000  6.36511412257861535239E-0001  9.95973142618882477633E-0001  6.11947830761462316775E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.29103558316973622822E-0011  9.03424217725869883113E-0005  6.81803187717078635556E-0034  0.00000000000000000000E+0000  1.20820097740319227705E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.20603499862030544840E+0000  0.00000000000000000000E+0000  1.27568589383267037856E-0002  4.86124766272676346284E-0004  1.31586464505929003973E-0002  4.65111087328466280276E-0004  1.68971700108007841591E-0016  1.28995082471691958459E+0000  0.00000000000000000000E+0000 -1.36489381794155259956E-0002  9.67227451082042640090E-0007  1.09959155104045836528E-0001
 9.75500000000000000029E-0009  9.99999999999999999980E-0003 -2.15178178219099073082E+0002  2.38636901079617049316E-0002 -2.15178178219099073082E+0002  1.00000000000000000000E+0000  6.36520760674991789791E-0001  9.96024170083987778028E-0001  6.11987850905457911506E-0001  0.00000000000000000000E+0000  2.18478658651365228283E+0002  0.00000000000000000000E+0000  1.29255212582586381959E-0011  9.05267941123629697828E-0005  6.83951272371921995911E-0034  0.00000000000000000000E+0000  1.20936628719349360253E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.20732918510275204465E+0000  0.00000000000000000000E+0000  1.27662613728456074757E-0002  4.86225764743836071529E-0004  1.31601465884129741678E-0002  4.66256079831238115472E-0004  1.80482292051888432264E-0016  1.29817110790815803815E+0000  0.00000000000000000000E+0000 -1.31324076457779547010E-0002  9.89780317907666485254E-0007  1.01395154635607250101E-0001
