 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD
 0.0000000000000000E+000  0.0000000000000000E+000  1.9598795044541298E-005  1.3598137999077893E-005  1.9598795044541298E-005  2.9999999999999999E-001  1.4038723396050934E+000  1.7153516493815473E+000  1.3602446052030484E+000  0.0000000000000000E+000  6.6980902613943428E+001  0.0000000000000000E+000  3.5390176911779555E-037  6.5891668786704543E+001  1.7449045061977563E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.4112379481740756E-012 -9.7796681280810771E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
 1.0000000000000000E-013  0.0000000000000000E+000 -2.5588402823432419E-002  6.3353954343683635E-004 -2.5588402823432419E-002  3.4999999999999998E-001  1.4038688202151435E+000  1.7153516493925018E+000  1.3602422640531018E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390169263583734E-037  6.5891671954673853E+001  1.7449045978320593E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4355684850106104E-003 -1.1153643358340958E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.9975943395152609E-005
 2.0200000000000000E-013  0.0000000000000000E+000 -2.3803738531234856E-002  8.8560120680539667E-004 -2.3803738531234856E-002  3.4999999999999998E-001  1.4038619689173442E+000  1.7153516494138432E+000  1.3602377039697751E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390169229470499E-037  6.5891672016652365E+001  1.7449045968819257E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.3064247314328572E-003 -1.0238286296513570E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4737167175645315E-004
 3.0600000000000001E-013  0.0000000000000000E+000 -2.2117279134183133E-002  9.3468985392451622E-004 -2.2117279134183133E-002  3.4999999999999998E-001  1.4038519699200112E+000  1.7153516494450372E+000  1.3602310419397265E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390169181880662E-037  6.5891672106079014E+001  1.7449045955810124E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1888987705118317E-003 -9.4052733166649762E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.0640849060144856E-004
 4.1220000000000000E-013  0.0000000000000000E+000 -2.0539028031037413E-002  8.9520565546684773E-004 -2.0539028031037413E-002  3.4999999999999998E-001  1.4038389798658024E+000  1.7153516494856589E+000  1.3602223736166554E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390169123562172E-037  6.5891672221720398E+001  1.7449045940309202E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0819454258247721E-003 -8.6471957954405401E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.9307746380144741E-004
 5.2039999999999998E-013  0.0000000000000000E+000 -1.9071091193749962E-002  8.2277442851352845E-004 -1.9071091193749962E-002  3.4999999999999998E-001  1.4038231960087701E+000  1.7153516495351735E+000  1.3602118191511130E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390169057950046E-037  6.5891672362183073E+001  1.7449045923499758E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.8461360702571860E-004 -7.9573120835617548E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.9218538741514142E-004
 6.3080000000000000E-013  0.0000000000000000E+000 -1.7713538999796007E-002  7.5618499695031096E-004 -1.7713538999796007E-002  3.4999999999999998E-001  1.4038047597987202E+000  1.7153516495932390E+000  1.3601994588047466E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390168988801138E-037  6.5891672526430668E+001  1.7449045906572717E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.9603774488631769E-004 -7.3294867396168559E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.9277004196345146E-004
 7.4340000000000004E-013  0.0000000000000000E+000 -1.6457309750260881E-002  6.8947947408227626E-004 -1.6457309750260881E-002  3.4999999999999998E-001  1.4037838352014085E+000  1.7153516496594652E+000  1.3601853854707489E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390168920478924E-037  6.5891672713412518E+001  1.7449045890749795E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.1543014857738511E-004 -6.7581363914891588E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0930778269549319E-003
 8.5829999999999999E-013  0.0000000000000000E+000 -1.5296512532051242E-002  6.4439075751389818E-004 -1.5296512532051242E-002  3.4999999999999998E-001  1.4037605640334689E+000  1.7153516497335477E+000  1.3601696748168624E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390168857785573E-037  6.5891672922259502E+001  1.7449045877186921E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.4207401616487110E-004 -6.2381801625369908E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2895134392952058E-003
 9.7550000000000003E-013  0.0000000000000000E+000 -1.4216027477181804E-002  6.1584185524772898E-004 -1.4216027477181804E-002  3.4999999999999998E-001  1.4037351033970245E+000  1.7153516498151471E+000  1.3601524106125187E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390168806085668E-037  6.5891673152045911E+001  1.7449045866957775E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.7531701229012382E-004 -5.7649941635073683E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4887873925437686E-003
 1.0950000000000001E-012  0.0000000000000000E+000 -1.3238244070912699E-002  6.0405845036186898E-004 -1.3238244070912699E-002  3.4999999999999998E-001  1.4037076088991984E+000  1.7153516499039465E+000  1.3601336736239853E+000  0.0000000000000000E+000  7.8144386382934044E+001  0.0000000000000000E+000  3.5390168771198646E-037  6.5891673401880880E+001  1.7449045860995688E-030  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.1456545842025192E-004 -5.3343703059505856E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6611391249129631E-003
