t PL
3.579000e-11 6.589178e+01
3.661000e-11 6.589179e+01
3.744000e-11 6.589179e+01
3.829000e-11 6.589179e+01
3.916000e-11 6.589179e+01
4.004000e-11 6.589180e+01
4.094000e-11 6.589180e+01
4.186000e-11 6.589180e+01
4.280000e-11 6.589181e+01
4.375000e-11 6.589181e+01
4.473000e-11 6.589181e+01
4.572000e-11 6.589182e+01
4.674000e-11 6.589182e+01
4.777000e-11 6.589182e+01
4.883000e-11 6.589182e+01
4.990000e-11 6.589183e+01
5.100000e-11 6.589183e+01
5.212000e-11 6.589183e+01
5.326000e-11 6.589184e+01
5.443000e-11 6.589184e+01
5.562000e-11 6.589185e+01
5.683000e-11 6.589185e+01
5.807000e-11 6.589185e+01
5.933000e-11 6.589186e+01
6.061000e-11 6.589186e+01
6.193000e-11 6.589186e+01
6.326000e-11 6.589187e+01
6.463000e-11 6.589187e+01
6.602000e-11 6.589188e+01
6.744000e-11 6.589188e+01
6.889000e-11 6.589189e+01
7.037000e-11 6.589189e+01
7.188000e-11 6.589189e+01
7.341000e-11 6.589190e+01
7.498000e-11 6.589190e+01
7.658000e-11 6.589191e+01
7.821000e-11 6.589191e+01
7.988000e-11 6.589192e+01
8.158000e-11 6.589192e+01
8.331000e-11 6.589193e+01
8.507000e-11 6.589193e+01
8.687000e-11 6.589194e+01
8.871000e-11 6.589194e+01
9.059000e-11 6.589195e+01
9.250000e-11 6.589195e+01
9.445000e-11 6.589196e+01
9.644000e-11 6.589197e+01
9.847000e-11 6.589197e+01
1.005000e-10 6.589198e+01
1.026000e-10 6.589198e+01
1.048000e-10 6.589199e+01
1.070000e-10 6.589200e+01
1.092000e-10 6.589200e+01
1.115000e-10 6.589201e+01
1.138000e-10 6.589201e+01
1.162000e-10 6.589202e+01
1.187000e-10 6.589203e+01
1.211000e-10 6.589203e+01
1.236000e-10 6.589204e+01
1.262000e-10 6.589205e+01
1.288000e-10 6.589206e+01
1.315000e-10 6.589206e+01
1.343000e-10 6.589207e+01
1.370000e-10 6.589208e+01
1.399000e-10 6.589209e+01
1.428000e-10 6.589209e+01
1.457000e-10 6.589210e+01
1.487000e-10 6.589211e+01
1.518000e-10 6.589212e+01
1.550000e-10 6.589213e+01
1.582000e-10 6.589214e+01
1.614000e-10 6.589215e+01
1.647000e-10 6.589215e+01
1.681000e-10 6.589216e+01
1.716000e-10 6.589217e+01
1.751000e-10 6.589218e+01
1.787000e-10 6.589219e+01
1.824000e-10 6.589220e+01
1.862000e-10 6.589221e+01
1.900000e-10 6.589222e+01
1.939000e-10 6.589223e+01
1.979000e-10 6.589224e+01
2.019000e-10 6.589225e+01
2.061000e-10 6.589226e+01
2.103000e-10 6.589227e+01
2.146000e-10 6.589229e+01
2.190000e-10 6.589230e+01
2.235000e-10 6.589231e+01
2.280000e-10 6.589232e+01
2.327000e-10 6.589233e+01
2.374000e-10 6.589234e+01
2.423000e-10 6.589236e+01
2.472000e-10 6.589237e+01
2.523000e-10 6.589238e+01
2.574000e-10 6.589240e+01
2.627000e-10 6.589241e+01
2.680000e-10 6.589242e+01
2.735000e-10 6.589244e+01
2.791000e-10 6.589245e+01
2.847000e-10 6.589246e+01
2.905000e-10 6.589248e+01
2.964000e-10 6.589249e+01
3.025000e-10 6.589251e+01
3.086000e-10 6.589252e+01
3.149000e-10 6.589254e+01
3.213000e-10 6.589255e+01
3.278000e-10 6.589257e+01
3.345000e-10 6.589259e+01
3.413000e-10 6.589260e+01
3.482000e-10 6.589262e+01
3.553000e-10 6.589264e+01
3.625000e-10 6.589266e+01
3.698000e-10 6.589267e+01
3.773000e-10 6.589269e+01
3.849000e-10 6.589271e+01
3.927000e-10 6.589273e+01
4.007000e-10 6.589275e+01
4.088000e-10 6.589277e+01
4.171000e-10 6.589279e+01
4.255000e-10 6.589281e+01
4.341000e-10 6.589283e+01
4.429000e-10 6.589285e+01
4.519000e-10 6.589287e+01
4.610000e-10 6.589289e+01
4.703000e-10 6.589291e+01
4.799000e-10 6.589293e+01
4.895000e-10 6.589296e+01
4.994000e-10 6.589298e+01
5.095000e-10 6.589300e+01
5.198000e-10 6.589303e+01
5.303000e-10 6.589305e+01
5.410000e-10 6.589308e+01
5.519000e-10 6.589310e+01
5.631000e-10 6.589313e+01
5.744000e-10 6.589315e+01
5.860000e-10 6.589318e+01
5.979000e-10 6.589321e+01
6.099000e-10 6.589323e+01
6.222000e-10 6.589326e+01
6.348000e-10 6.589329e+01
6.475000e-10 6.589332e+01
6.606000e-10 6.589335e+01
6.739000e-10 6.589338e+01
6.875000e-10 6.589341e+01
7.013000e-10 6.589344e+01
7.155000e-10 6.589347e+01
7.299000e-10 6.589350e+01
7.446000e-10 6.589354e+01
7.596000e-10 6.589357e+01
7.749000e-10 6.589360e+01
7.905000e-10 6.589364e+01
8.064000e-10 6.589367e+01
8.226000e-10 6.589371e+01
8.391000e-10 6.589374e+01
8.560000e-10 6.589378e+01
8.732000e-10 6.589382e+01
8.908000e-10 6.589386e+01
9.087000e-10 6.589390e+01
9.270000e-10 6.589394e+01
9.456000e-10 6.589398e+01
9.647000e-10 6.589402e+01
9.840000e-10 6.589406e+01
1.004000e-09 6.589410e+01
1.024000e-09 6.589415e+01
1.045000e-09 6.589419e+01
1.066000e-09 6.589424e+01
1.087000e-09 6.589428e+01
1.109000e-09 6.589433e+01
1.131000e-09 6.589437e+01
1.154000e-09 6.589442e+01
1.177000e-09 6.589447e+01
1.201000e-09 6.589452e+01
1.225000e-09 6.589457e+01
1.249000e-09 6.589463e+01
1.274000e-09 6.589468e+01
1.300000e-09 6.589473e+01
1.326000e-09 6.589479e+01
1.353000e-09 6.589485e+01
1.380000e-09 6.589490e+01
1.408000e-09 6.589496e+01
1.436000e-09 6.589502e+01
1.465000e-09 6.589508e+01
1.494000e-09 6.589514e+01
1.524000e-09 6.589520e+01
1.555000e-09 6.589527e+01
1.586000e-09 6.589533e+01
1.618000e-09 6.589540e+01
1.650000e-09 6.589547e+01
1.683000e-09 6.589554e+01
1.717000e-09 6.589561e+01
1.751000e-09 6.589568e+01
1.787000e-09 6.589575e+01
1.822000e-09 6.589583e+01
1.859000e-09 6.589590e+01
1.896000e-09 6.589598e+01
1.934000e-09 6.589606e+01
1.973000e-09 6.589614e+01
2.013000e-09 6.589622e+01
2.053000e-09 6.589630e+01
2.094000e-09 6.589639e+01
2.136000e-09 6.589647e+01
2.179000e-09 6.589656e+01
2.223000e-09 6.589665e+01
2.267000e-09 6.589674e+01
2.313000e-09 6.589684e+01
2.359000e-09 6.589693e+01
2.406000e-09 6.589703e+01
2.454000e-09 6.589712e+01
2.504000e-09 6.589723e+01
2.554000e-09 6.589733e+01
2.605000e-09 6.589743e+01
2.657000e-09 6.589754e+01
2.710000e-09 6.589765e+01
2.765000e-09 6.589776e+01
2.820000e-09 6.589787e+01
2.877000e-09 6.589799e+01
2.934000e-09 6.589810e+01
2.993000e-09 6.589822e+01
3.053000e-09 6.589834e+01
3.114000e-09 6.589847e+01
3.176000e-09 6.589859e+01
3.240000e-09 6.589872e+01
3.305000e-09 6.589885e+01
3.371000e-09 6.589899e+01
3.439000e-09 6.589913e+01
3.508000e-09 6.589926e+01
3.578000e-09 6.589941e+01
3.649000e-09 6.589955e+01
3.723000e-09 6.589970e+01
3.797000e-09 6.589985e+01
3.873000e-09 6.590000e+01
3.951000e-09 6.590016e+01
4.030000e-09 6.590032e+01
4.111000e-09 6.590048e+01
4.193000e-09 6.590064e+01
4.277000e-09 6.590081e+01
4.362000e-09 6.590098e+01
4.450000e-09 6.590116e+01
4.539000e-09 6.590134e+01
4.630000e-09 6.590152e+01
4.722000e-09 6.590170e+01
4.817000e-09 6.590189e+01
4.913000e-09 6.590208e+01
5.012000e-09 6.590228e+01
5.112000e-09 6.590248e+01
5.215000e-09 6.590269e+01
5.319000e-09 6.590289e+01
5.425000e-09 6.590310e+01
5.534000e-09 6.590332e+01
5.645000e-09 6.590354e+01
5.758000e-09 6.590377e+01
5.873000e-09 6.590400e+01
5.991000e-09 6.590423e+01
6.110000e-09 6.590447e+01
6.233000e-09 6.590471e+01
6.358000e-09 6.590496e+01
6.485000e-09 6.590521e+01
6.615000e-09 6.590547e+01
6.747000e-09 6.590573e+01
6.882000e-09 6.590600e+01
7.020000e-09 6.590627e+01
7.160000e-09 6.590655e+01
7.304000e-09 6.590683e+01
7.450000e-09 6.590712e+01
7.599000e-09 6.590741e+01
7.751000e-09 6.590771e+01
7.906000e-09 6.590802e+01
8.064000e-09 6.590833e+01
8.226000e-09 6.590865e+01
8.390000e-09 6.590897e+01
8.558000e-09 6.590930e+01
8.729000e-09 6.590964e+01
8.904000e-09 6.590998e+01
9.082000e-09 6.591033e+01
9.264000e-09 6.591069e+01
9.449000e-09 6.591105e+01
9.639000e-09 6.591143e+01
9.831000e-09 6.591180e+01
1.003000e-08 6.591219e+01
1.023000e-08 6.591258e+01
1.043000e-08 6.591298e+01
1.064000e-08 6.591339e+01
1.086000e-08 6.591382e+01
1.107000e-08 6.591423e+01
1.129000e-08 6.591466e+01
1.152000e-08 6.591511e+01
1.175000e-08 6.591556e+01
1.199000e-08 6.591603e+01
1.223000e-08 6.591650e+01
1.247000e-08 6.591697e+01
1.272000e-08 6.591746e+01
1.297000e-08 6.591794e+01
1.323000e-08 6.591845e+01
1.350000e-08 6.591898e+01
1.377000e-08 6.591951e+01
1.404000e-08 6.592003e+01
1.432000e-08 6.592058e+01
1.461000e-08 6.592114e+01
1.490000e-08 6.592171e+01
1.520000e-08 6.592230e+01
1.551000e-08 6.592290e+01
1.582000e-08 6.592350e+01
1.613000e-08 6.592411e+01
1.646000e-08 6.592475e+01
1.678000e-08 6.592537e+01
1.712000e-08 6.592604e+01
1.746000e-08 6.592670e+01
1.781000e-08 6.592738e+01
1.817000e-08 6.592808e+01
1.853000e-08 6.592878e+01
1.890000e-08 6.592950e+01
1.928000e-08 6.593024e+01
1.967000e-08 6.593100e+01
2.006000e-08 6.593176e+01
2.046000e-08 6.593254e+01
2.087000e-08 6.593333e+01
2.129000e-08 6.593415e+01
2.171000e-08 6.593497e+01
2.215000e-08 6.593582e+01
2.259000e-08 6.593668e+01
2.304000e-08 6.593755e+01
2.350000e-08 6.593844e+01
2.397000e-08 6.593936e+01
2.445000e-08 6.594029e+01
2.494000e-08 6.594124e+01
2.544000e-08 6.594221e+01
2.595000e-08 6.594320e+01
2.647000e-08 6.594421e+01
2.700000e-08 6.594524e+01
2.754000e-08 6.594629e+01
2.809000e-08 6.594736e+01
2.865000e-08 6.594844e+01
2.923000e-08 6.594957e+01
2.981000e-08 6.595069e+01
3.041000e-08 6.595186e+01
3.102000e-08 6.595304e+01
3.164000e-08 6.595424e+01
3.227000e-08 6.595546e+01
3.291000e-08 6.595670e+01
3.357000e-08 6.595798e+01
3.424000e-08 6.595928e+01
3.493000e-08 6.596062e+01
3.563000e-08 6.596197e+01
3.634000e-08 6.596335e+01
3.707000e-08 6.596476e+01
3.781000e-08 6.596620e+01
3.856000e-08 6.596765e+01
3.934000e-08 6.596916e+01
4.012000e-08 6.597067e+01
4.093000e-08 6.597223e+01
4.174000e-08 6.597380e+01
4.258000e-08 6.597542e+01
4.343000e-08 6.597707e+01
4.430000e-08 6.597875e+01
4.519000e-08 6.598047e+01
4.609000e-08 6.598221e+01
4.701000e-08 6.598399e+01
4.795000e-08 6.598580e+01
4.891000e-08 6.598766e+01
4.989000e-08 6.598955e+01
5.089000e-08 6.599148e+01
5.190000e-08 6.599343e+01
5.294000e-08 6.599544e+01
5.400000e-08 6.599748e+01
5.508000e-08 6.599957e+01
5.618000e-08 6.600169e+01
5.731000e-08 6.600387e+01
5.845000e-08 6.600607e+01
5.962000e-08 6.600832e+01
6.082000e-08 6.601064e+01
6.203000e-08 6.601297e+01
6.327000e-08 6.601536e+01
6.454000e-08 6.601781e+01
6.583000e-08 6.602029e+01
6.715000e-08 6.602284e+01
6.849000e-08 6.602542e+01
6.986000e-08 6.602805e+01
7.126000e-08 6.603075e+01
7.268000e-08 6.603348e+01
7.414000e-08 6.603629e+01
7.562000e-08 6.603914e+01
7.713000e-08 6.604205e+01
7.867000e-08 6.604501e+01
8.025000e-08 6.604805e+01
8.185000e-08 6.605112e+01
8.349000e-08 6.605428e+01
8.516000e-08 6.605749e+01
8.686000e-08 6.606075e+01
8.860000e-08 6.606410e+01
9.037000e-08 6.606750e+01
9.218000e-08 6.607097e+01
9.402000e-08 6.607450e+01
9.590000e-08 6.607811e+01
9.782000e-08 6.608180e+01
9.978000e-08 6.608556e+01
1.018000e-07 6.608943e+01
1.038000e-07 6.609327e+01
1.059000e-07 6.609729e+01
1.080000e-07 6.610132e+01
1.102000e-07 6.610553e+01
1.124000e-07 6.610974e+01
1.146000e-07 6.611396e+01
1.169000e-07 6.611836e+01
1.192000e-07 6.612276e+01
1.216000e-07 6.612735e+01
1.241000e-07 6.613213e+01
1.265000e-07 6.613672e+01
1.291000e-07 6.614169e+01
1.317000e-07 6.614666e+01
1.343000e-07 6.615162e+01
1.370000e-07 6.615678e+01
1.397000e-07 6.616193e+01
1.425000e-07 6.616727e+01
1.454000e-07 6.617280e+01
1.483000e-07 6.617833e+01
1.512000e-07 6.618385e+01
1.543000e-07 6.618976e+01
1.573000e-07 6.619547e+01
1.605000e-07 6.620156e+01
1.637000e-07 6.620765e+01
1.670000e-07 6.621392e+01
1.703000e-07 6.622019e+01
1.737000e-07 6.622665e+01
1.772000e-07 6.623330e+01
1.807000e-07 6.623994e+01
1.844000e-07 6.624696e+01
1.880000e-07 6.625379e+01
1.918000e-07 6.626097e+01
1.956000e-07 6.626814e+01
1.995000e-07 6.627550e+01
2.035000e-07 6.628302e+01
2.076000e-07 6.629073e+01
2.118000e-07 6.629862e+01
2.160000e-07 6.630650e+01
2.203000e-07 6.631456e+01
2.247000e-07 6.632281e+01
2.292000e-07 6.633123e+01
2.338000e-07 6.633984e+01
2.385000e-07 6.634863e+01
2.433000e-07 6.635761e+01
2.481000e-07 6.636656e+01
2.531000e-07 6.637589e+01
2.581000e-07 6.638521e+01
2.633000e-07 6.639490e+01
2.686000e-07 6.640476e+01
2.739000e-07 6.641461e+01
2.794000e-07 6.642483e+01
2.850000e-07 6.643522e+01
2.907000e-07 6.644579e+01
2.965000e-07 6.645653e+01
3.025000e-07 6.646763e+01
3.085000e-07 6.647872e+01
3.147000e-07 6.649017e+01
3.210000e-07 6.650180e+01
3.274000e-07 6.651359e+01
3.339000e-07 6.652555e+01
3.406000e-07 6.653787e+01
3.474000e-07 6.655036e+01
3.544000e-07 6.656319e+01
3.615000e-07 6.657621e+01
3.687000e-07 6.658939e+01
3.761000e-07 6.660292e+01
3.836000e-07 6.661662e+01
3.913000e-07 6.663065e+01
3.991000e-07 6.664487e+01
4.071000e-07 6.665941e+01
4.152000e-07 6.667412e+01
4.235000e-07 6.668919e+01
4.320000e-07 6.670458e+01
4.406000e-07 6.672013e+01
4.494000e-07 6.673604e+01
4.584000e-07 6.675227e+01
4.676000e-07 6.676883e+01
4.769000e-07 6.678556e+01
4.865000e-07 6.680279e+01
4.962000e-07 6.682017e+01
5.061000e-07 6.683790e+01
5.163000e-07 6.685612e+01
5.266000e-07 6.687449e+01
5.371000e-07 6.689320e+01
5.479000e-07 6.691239e+01
5.588000e-07 6.693172e+01
5.700000e-07 6.695157e+01
5.814000e-07 6.697172e+01
5.930000e-07 6.699217e+01
6.049000e-07 6.701315e+01
6.170000e-07 6.703441e+01
6.293000e-07 6.705597e+01
6.419000e-07 6.707801e+01
6.547000e-07 6.710039e+01
6.678000e-07 6.712321e+01
6.812000e-07 6.714650e+01
6.948000e-07 6.717008e+01
7.087000e-07 6.719413e+01
7.229000e-07 6.721868e+01
7.373000e-07 6.724348e+01
7.521000e-07 6.726891e+01
7.671000e-07 6.729460e+01
7.825000e-07 6.732092e+01
7.981000e-07 6.734756e+01
8.141000e-07 6.737478e+01
8.304000e-07 6.740242e+01
8.470000e-07 6.743049e+01
8.639000e-07 6.745898e+01
8.812000e-07 6.748807e+01
8.988000e-07 6.751757e+01
9.168000e-07 6.754771e+01
9.351000e-07 6.757823e+01
9.538000e-07 6.760930e+01
9.729000e-07 6.764092e+01
9.924000e-07 6.767311e+01
1.012000e-06 6.770535e+01
1.032000e-06 6.773814e+01
1.053000e-06 6.777246e+01
1.074000e-06 6.780665e+01
1.096000e-06 6.784234e+01
1.118000e-06 6.787790e+01
1.140000e-06 6.791334e+01
1.163000e-06 6.795024e+01
1.186000e-06 6.798704e+01
1.210000e-06 6.802526e+01
1.234000e-06 6.806332e+01
1.259000e-06 6.810279e+01
1.284000e-06 6.814210e+01
1.309000e-06 6.818124e+01
1.336000e-06 6.822331e+01
1.362000e-06 6.826365e+01
1.390000e-06 6.830689e+01
1.417000e-06 6.834840e+01
1.446000e-06 6.839276e+01
1.475000e-06 6.843691e+01
1.504000e-06 6.848085e+01
1.534000e-06 6.852606e+01
1.565000e-06 6.857254e+01
1.596000e-06 6.861877e+01
1.628000e-06 6.866623e+01
1.661000e-06 6.871490e+01
1.694000e-06 6.876330e+01
1.728000e-06 6.881287e+01
1.762000e-06 6.886216e+01
1.798000e-06 6.891403e+01
1.833000e-06 6.896416e+01
1.870000e-06 6.901681e+01
1.908000e-06 6.907053e+01
1.946000e-06 6.912391e+01
1.985000e-06 6.917833e+01
2.024000e-06 6.923238e+01
2.065000e-06 6.928881e+01
2.106000e-06 6.934484e+01
2.148000e-06 6.940182e+01
2.191000e-06 6.945973e+01
2.235000e-06 6.951854e+01
2.280000e-06 6.957821e+01
2.325000e-06 6.963742e+01
2.372000e-06 6.969877e+01
2.419000e-06 6.975963e+01
2.468000e-06 6.982253e+01
2.517000e-06 6.988490e+01
2.567000e-06 6.994800e+01
2.619000e-06 7.001303e+01
2.671000e-06 7.007747e+01
2.724000e-06 7.014256e+01
2.779000e-06 7.020945e+01
2.835000e-06 7.027690e+01
2.891000e-06 7.034370e+01
2.949000e-06 7.041219e+01
3.008000e-06 7.048114e+01
3.068000e-06 7.055054e+01
3.130000e-06 7.062147e+01
3.192000e-06 7.069165e+01
3.256000e-06 7.076328e+01
3.321000e-06 7.083520e+01
3.388000e-06 7.090847e+01
3.455000e-06 7.098089e+01
3.524000e-06 7.105457e+01
3.595000e-06 7.112945e+01
3.667000e-06 7.120443e+01
3.740000e-06 7.127948e+01
3.815000e-06 7.135557e+01
3.891000e-06 7.143165e+01
3.969000e-06 7.150867e+01
4.048000e-06 7.158560e+01
4.129000e-06 7.166334e+01
4.212000e-06 7.174185e+01
4.296000e-06 7.182013e+01
4.382000e-06 7.189907e+01
4.470000e-06 7.197859e+01
4.559000e-06 7.205775e+01
4.650000e-06 7.213739e+01
4.743000e-06 7.221745e+01
4.838000e-06 7.229787e+01
4.935000e-06 7.237856e+01
5.034000e-06 7.245948e+01
5.134000e-06 7.253978e+01
5.237000e-06 7.262097e+01
5.342000e-06 7.270220e+01
5.449000e-06 7.278341e+01
5.558000e-06 7.286453e+01
5.669000e-06 7.294553e+01
5.782000e-06 7.302632e+01
5.898000e-06 7.310755e+01
6.016000e-06 7.318845e+01
6.136000e-06 7.326896e+01
6.259000e-06 7.334968e+01
6.384000e-06 7.342988e+01
6.512000e-06 7.351014e+01
6.642000e-06 7.358976e+01
6.775000e-06 7.366929e+01
6.910000e-06 7.374807e+01
7.048000e-06 7.382662e+01
7.189000e-06 7.390485e+01
7.333000e-06 7.398268e+01
7.480000e-06 7.406006e+01
7.629000e-06 7.413639e+01
7.782000e-06 7.421263e+01
7.938000e-06 7.428820e+01
8.096000e-06 7.436257e+01
8.258000e-06 7.443660e+01
8.424000e-06 7.451021e+01
8.592000e-06 7.458246e+01
8.764000e-06 7.465415e+01
8.939000e-06 7.472480e+01
9.118000e-06 7.479475e+01
9.300000e-06 7.486354e+01
9.486000e-06 7.493151e+01
9.676000e-06 7.499856e+01
9.870000e-06 7.506465e+01
1.007000e-05 7.513034e+01
1.027000e-05 7.519366e+01
1.047000e-05 7.525471e+01
1.068000e-05 7.531640e+01
1.090000e-05 7.537846e+01
1.111000e-05 7.543548e+01
1.134000e-05 7.549535e+01
1.156000e-05 7.555036e+01
1.179000e-05 7.560549e+01
1.203000e-05 7.566054e+01
1.227000e-05 7.571322e+01
1.252000e-05 7.576563e+01
1.277000e-05 7.581567e+01
1.302000e-05 7.586349e+01
1.328000e-05 7.591090e+01
1.355000e-05 7.595776e+01
1.382000e-05 7.600236e+01
1.410000e-05 7.604628e+01
1.438000e-05 7.608801e+01
1.467000e-05 7.612899e+01
1.496000e-05 7.616785e+01
1.526000e-05 7.620588e+01
1.556000e-05 7.624189e+01
1.587000e-05 7.627704e+01
1.619000e-05 7.631125e+01
1.652000e-05 7.634446e+01
1.685000e-05 7.637572e+01
1.718000e-05 7.640514e+01
1.753000e-05 7.643441e+01
1.788000e-05 7.646185e+01
1.823000e-05 7.648759e+01
1.860000e-05 7.651303e+01
1.897000e-05 7.653680e+01
1.935000e-05 7.655957e+01
1.974000e-05 7.658132e+01
2.013000e-05 7.660158e+01
2.054000e-05 7.662135e+01
2.095000e-05 7.663968e+01
2.136000e-05 7.665669e+01
2.179000e-05 7.667318e+01
2.223000e-05 7.668875e+01
2.267000e-05 7.670312e+01
2.313000e-05 7.671694e+01
2.359000e-05 7.672964e+01
2.406000e-05 7.674156e+01
2.454000e-05 7.675271e+01
2.503000e-05 7.676313e+01
2.553000e-05 7.677283e+01
2.604000e-05 7.678185e+01
2.656000e-05 7.679022e+01
2.710000e-05 7.679810e+01
2.764000e-05 7.680525e+01
2.819000e-05 7.681185e+01
2.875000e-05 7.681791e+01
2.933000e-05 7.682356e+01
2.992000e-05 7.682873e+01
3.051000e-05 7.683338e+01
3.112000e-05 7.683768e+01
3.175000e-05 7.684165e+01
3.238000e-05 7.684519e+01
3.303000e-05 7.684844e+01
3.369000e-05 7.685137e+01
3.436000e-05 7.685401e+01
3.505000e-05 7.685640e+01
3.575000e-05 7.685854e+01
3.647000e-05 7.686048e+01
3.720000e-05 7.686220e+01
3.794000e-05 7.686373e+01
3.870000e-05 7.686510e+01
3.947000e-05 7.686632e+01
4.026000e-05 7.686739e+01
4.107000e-05 7.686835e+01
4.189000e-05 7.686919e+01
4.273000e-05 7.686993e+01
4.358000e-05 7.687057e+01
4.445000e-05 7.687114e+01
4.534000e-05 7.687163e+01
4.625000e-05 7.687205e+01
4.717000e-05 7.687242e+01
4.812000e-05 7.687274e+01
4.908000e-05 7.687301e+01
5.006000e-05 7.687324e+01
5.106000e-05 7.687344e+01
5.208000e-05 7.687360e+01
5.313000e-05 7.687374e+01
5.419000e-05 7.687385e+01
5.527000e-05 7.687395e+01
5.638000e-05 7.687403e+01
5.751000e-05 7.687408e+01
5.866000e-05 7.687412e+01
5.983000e-05 7.687413e+01
6.103000e-05 7.687413e+01
6.225000e-05 7.687410e+01
6.349000e-05 7.687406e+01
6.476000e-05 7.687404e+01
6.606000e-05 7.687400e+01
6.738000e-05 7.687396e+01
6.872000e-05 7.687395e+01
7.010000e-05 7.687391e+01
7.150000e-05 7.687391e+01
7.293000e-05 7.687389e+01
7.439000e-05 7.687388e+01
7.588000e-05 7.687387e+01
7.740000e-05 7.687387e+01
7.894000e-05 7.687386e+01
8.052000e-05 7.687386e+01
8.213000e-05 7.687386e+01
8.377000e-05 7.687386e+01
8.545000e-05 7.687386e+01
8.716000e-05 7.687386e+01
8.890000e-05 7.687386e+01
9.068000e-05 7.687386e+01
9.249000e-05 7.687386e+01
9.434000e-05 7.687386e+01
9.623000e-05 7.687386e+01
9.816000e-05 7.687386e+01
1.001000e-04 7.687386e+01
1.021000e-04 7.687386e+01
1.042000e-04 7.687386e+01
1.062000e-04 7.687386e+01
1.084000e-04 7.687386e+01
1.105000e-04 7.687386e+01
1.128000e-04 7.687386e+01
1.150000e-04 7.687386e+01
1.173000e-04 7.687386e+01
1.197000e-04 7.687386e+01
1.220000e-04 7.687386e+01
1.245000e-04 7.687386e+01
1.270000e-04 7.687386e+01
1.295000e-04 7.687386e+01
1.321000e-04 7.687386e+01
1.347000e-04 7.687386e+01
1.374000e-04 7.687386e+01
1.402000e-04 7.687386e+01
1.430000e-04 7.687386e+01
1.459000e-04 7.687386e+01
1.488000e-04 7.687386e+01
1.517000e-04 7.687386e+01
1.548000e-04 7.687386e+01
1.579000e-04 7.687386e+01
1.610000e-04 7.687386e+01
