t PL
1.066000e-01 3.294554e+01
1.087000e-01 3.294554e+01
1.109000e-01 3.294554e+01
1.131000e-01 3.294554e+01
1.154000e-01 3.294554e+01
1.177000e-01 3.294554e+01
1.201000e-01 3.294554e+01
1.225000e-01 3.294554e+01
1.249000e-01 3.294554e+01
1.274000e-01 3.294554e+01
1.300000e-01 3.294554e+01
1.325000e-01 3.294554e+01
1.352000e-01 3.294554e+01
1.379000e-01 3.294554e+01
1.407000e-01 3.294554e+01
1.435000e-01 3.294554e+01
1.463000e-01 3.294554e+01
1.493000e-01 3.294554e+01
1.523000e-01 3.294554e+01
1.553000e-01 3.294554e+01
1.584000e-01 3.294554e+01
1.616000e-01 3.294554e+01
1.648000e-01 3.294554e+01
1.681000e-01 3.294554e+01
1.715000e-01 3.294554e+01
1.749000e-01 3.294554e+01
1.784000e-01 3.294554e+01
1.820000e-01 3.294554e+01
1.856000e-01 3.294554e+01
1.893000e-01 3.294554e+01
1.931000e-01 3.294554e+01
1.970000e-01 3.294554e+01
2.009000e-01 3.294554e+01
2.049000e-01 3.294554e+01
2.090000e-01 3.294554e+01
2.132000e-01 3.294554e+01
2.175000e-01 3.294554e+01
2.218000e-01 3.294554e+01
2.262000e-01 3.294554e+01
2.308000e-01 3.294554e+01
2.354000e-01 3.294554e+01
2.401000e-01 3.294554e+01
2.449000e-01 3.294554e+01
2.498000e-01 3.294554e+01
2.548000e-01 3.294554e+01
2.599000e-01 3.294554e+01
2.651000e-01 3.294554e+01
2.704000e-01 3.294554e+01
2.758000e-01 3.294554e+01
2.813000e-01 3.294554e+01
2.869000e-01 3.294554e+01
2.927000e-01 3.294554e+01
2.985000e-01 3.294554e+01
3.045000e-01 3.294554e+01
3.106000e-01 3.294554e+01
3.168000e-01 3.294554e+01
3.231000e-01 3.294554e+01
3.296000e-01 3.294554e+01
3.362000e-01 3.294554e+01
3.429000e-01 3.294554e+01
3.498000e-01 3.294554e+01
3.568000e-01 3.294554e+01
3.639000e-01 3.294554e+01
3.712000e-01 3.294554e+01
3.786000e-01 3.294554e+01
3.862000e-01 3.294554e+01
3.939000e-01 3.294554e+01
4.018000e-01 3.294554e+01
4.098000e-01 3.294554e+01
4.180000e-01 3.294554e+01
4.264000e-01 3.294554e+01
4.349000e-01 3.294554e+01
4.436000e-01 3.294554e+01
4.525000e-01 3.294554e+01
4.615000e-01 3.294554e+01
4.707000e-01 3.294554e+01
4.802000e-01 3.294554e+01
4.898000e-01 3.294554e+01
4.996000e-01 3.294554e+01
5.096000e-01 3.294554e+01
5.197000e-01 3.294554e+01
5.301000e-01 3.294554e+01
5.407000e-01 3.294554e+01
5.516000e-01 3.294554e+01
5.626000e-01 3.294554e+01
5.738000e-01 3.294554e+01
5.853000e-01 3.294554e+01
5.970000e-01 3.294554e+01
6.090000e-01 3.294554e+01
6.211000e-01 3.294554e+01
6.336000e-01 3.294554e+01
6.462000e-01 3.294554e+01
6.592000e-01 3.294554e+01
6.723000e-01 3.294554e+01
6.858000e-01 3.294554e+01
6.995000e-01 3.294554e+01
7.135000e-01 3.294554e+01
7.278000e-01 3.294554e+01
7.423000e-01 3.294554e+01
7.572000e-01 3.294554e+01
7.723000e-01 3.294554e+01
7.878000e-01 3.294554e+01
8.035000e-01 3.294554e+01
8.196000e-01 3.294554e+01
8.360000e-01 3.294554e+01
8.527000e-01 3.294554e+01
8.698000e-01 3.294554e+01
8.871000e-01 3.294554e+01
9.049000e-01 3.294554e+01
9.230000e-01 3.294554e+01
9.414000e-01 3.294554e+01
9.603000e-01 3.294554e+01
9.795000e-01 3.294554e+01
9.991000e-01 3.294554e+01
1.019000e+00 3.294554e+01
1.039000e+00 3.294554e+01
1.060000e+00 3.294554e+01
1.081000e+00 3.294554e+01
1.103000e+00 3.294554e+01
1.125000e+00 3.294554e+01
1.148000e+00 3.294554e+01
1.171000e+00 3.294554e+01
1.194000e+00 3.294554e+01
1.218000e+00 3.294554e+01
1.242000e+00 3.294554e+01
1.267000e+00 3.294554e+01
1.292000e+00 3.294554e+01
1.318000e+00 3.294554e+01
1.345000e+00 3.294554e+01
1.372000e+00 3.294554e+01
1.399000e+00 3.294554e+01
1.427000e+00 3.294554e+01
1.455000e+00 3.294554e+01
1.485000e+00 3.294554e+01
1.514000e+00 3.294554e+01
1.545000e+00 3.294554e+01
1.575000e+00 3.294554e+01
1.607000e+00 3.294554e+01
1.639000e+00 3.294554e+01
1.672000e+00 3.294554e+01
1.705000e+00 3.294554e+01
1.739000e+00 3.294554e+01
1.774000e+00 3.294554e+01
1.810000e+00 3.294554e+01
1.846000e+00 3.294554e+01
1.883000e+00 3.294554e+01
1.920000e+00 3.294554e+01
1.959000e+00 3.294554e+01
1.998000e+00 3.294554e+01
2.038000e+00 3.294554e+01
2.079000e+00 3.294554e+01
2.120000e+00 3.294554e+01
2.163000e+00 3.294554e+01
2.206000e+00 3.294554e+01
2.250000e+00 3.294554e+01
2.295000e+00 3.294554e+01
2.341000e+00 3.294554e+01
2.388000e+00 3.294554e+01
2.436000e+00 3.294554e+01
2.484000e+00 3.294554e+01
2.534000e+00 3.294554e+01
2.585000e+00 3.294554e+01
2.636000e+00 3.294554e+01
2.689000e+00 3.294554e+01
2.743000e+00 3.294554e+01
2.798000e+00 3.294554e+01
2.854000e+00 3.294554e+01
2.911000e+00 3.294554e+01
2.969000e+00 3.294554e+01
3.028000e+00 3.294554e+01
3.089000e+00 3.294554e+01
3.151000e+00 3.294554e+01
3.214000e+00 3.294554e+01
3.278000e+00 3.294554e+01
3.344000e+00 3.294554e+01
3.410000e+00 3.294554e+01
3.479000e+00 3.294554e+01
3.548000e+00 3.294554e+01
3.619000e+00 3.294554e+01
3.692000e+00 3.294554e+01
3.765000e+00 3.294554e+01
3.841000e+00 3.294554e+01
3.917000e+00 3.294554e+01
3.996000e+00 3.294554e+01
4.076000e+00 3.294554e+01
4.157000e+00 3.294554e+01
4.240000e+00 3.294554e+01
4.325000e+00 3.294554e+01
4.412000e+00 3.294554e+01
4.500000e+00 3.294554e+01
4.590000e+00 3.294554e+01
4.682000e+00 3.294554e+01
4.775000e+00 3.294554e+01
4.871000e+00 3.294554e+01
4.968000e+00 3.294554e+01
5.068000e+00 3.294554e+01
5.169000e+00 3.294554e+01
5.272000e+00 3.294554e+01
5.378000e+00 3.294554e+01
5.485000e+00 3.294554e+01
5.595000e+00 3.294554e+01
5.707000e+00 3.294554e+01
5.821000e+00 3.294554e+01
5.938000e+00 3.294554e+01
6.056000e+00 3.294554e+01
6.177000e+00 3.294554e+01
6.301000e+00 3.294554e+01
6.427000e+00 3.294554e+01
6.556000e+00 3.294554e+01
6.687000e+00 3.294554e+01
6.820000e+00 3.294554e+01
6.957000e+00 3.294554e+01
7.096000e+00 3.294554e+01
7.238000e+00 3.294554e+01
7.383000e+00 3.294554e+01
7.530000e+00 3.294554e+01
7.681000e+00 3.294554e+01
7.835000e+00 3.294554e+01
7.991000e+00 3.294554e+01
8.151000e+00 3.294554e+01
8.314000e+00 3.294554e+01
8.480000e+00 3.294554e+01
8.650000e+00 3.294554e+01
8.823000e+00 3.294554e+01
8.999000e+00 3.294554e+01
9.179000e+00 3.294554e+01
9.363000e+00 3.294554e+01
9.550000e+00 3.294554e+01
9.741000e+00 3.294554e+01
9.936000e+00 3.294554e+01
1.013000e+01 3.294554e+01
1.034000e+01 3.294554e+01
1.054000e+01 3.294554e+01
1.076000e+01 3.294554e+01
1.097000e+01 3.294554e+01
1.119000e+01 3.294554e+01
1.141000e+01 3.294554e+01
1.164000e+01 3.294554e+01
1.187000e+01 3.294554e+01
1.211000e+01 3.294554e+01
1.235000e+01 3.294554e+01
1.260000e+01 3.294554e+01
1.285000e+01 3.294554e+01
1.311000e+01 3.294554e+01
1.337000e+01 3.294554e+01
1.364000e+01 3.294554e+01
1.391000e+01 3.294554e+01
1.419000e+01 3.294554e+01
1.448000e+01 3.294554e+01
1.476000e+01 3.294554e+01
1.506000e+01 3.294554e+01
1.536000e+01 3.294554e+01
1.567000e+01 3.294554e+01
1.598000e+01 3.294554e+01
1.630000e+01 3.294554e+01
1.663000e+01 3.294554e+01
1.696000e+01 3.294554e+01
1.730000e+01 3.294554e+01
1.764000e+01 3.294554e+01
1.800000e+01 3.294554e+01
1.836000e+01 3.294554e+01
1.872000e+01 3.294554e+01
1.910000e+01 3.294554e+01
1.948000e+01 3.294554e+01
1.987000e+01 3.294554e+01
2.027000e+01 3.294554e+01
2.067000e+01 3.294554e+01
2.109000e+01 3.294554e+01
2.151000e+01 3.294554e+01
2.194000e+01 3.294554e+01
2.238000e+01 3.294554e+01
2.283000e+01 3.294554e+01
2.328000e+01 3.294554e+01
2.375000e+01 3.294554e+01
2.422000e+01 3.294554e+01
2.471000e+01 3.294554e+01
2.520000e+01 3.294554e+01
2.571000e+01 3.294554e+01
2.622000e+01 3.294554e+01
2.674000e+01 3.294554e+01
2.728000e+01 3.294554e+01
2.782000e+01 3.294554e+01
2.838000e+01 3.294554e+01
2.895000e+01 3.294554e+01
2.953000e+01 3.294554e+01
3.012000e+01 3.294554e+01
3.072000e+01 3.294554e+01
3.133000e+01 3.294554e+01
3.196000e+01 3.294554e+01
3.260000e+01 3.294554e+01
3.325000e+01 3.294554e+01
3.392000e+01 3.294554e+01
3.460000e+01 3.294554e+01
3.529000e+01 3.294554e+01
3.599000e+01 3.294554e+01
3.671000e+01 3.294554e+01
3.745000e+01 3.294554e+01
3.820000e+01 3.294554e+01
3.896000e+01 3.294554e+01
3.974000e+01 3.294554e+01
4.053000e+01 3.294554e+01
4.135000e+01 3.294554e+01
4.217000e+01 3.294554e+01
4.302000e+01 3.294554e+01
4.388000e+01 3.294554e+01
4.475000e+01 3.294554e+01
4.565000e+01 3.294554e+01
4.656000e+01 3.294554e+01
4.749000e+01 3.294554e+01
4.844000e+01 3.294554e+01
4.941000e+01 3.294554e+01
5.040000e+01 3.294554e+01
5.141000e+01 3.294554e+01
5.244000e+01 3.294554e+01
5.348000e+01 3.294554e+01
5.455000e+01 3.294554e+01
5.565000e+01 3.294554e+01
5.676000e+01 3.294554e+01
5.789000e+01 3.294554e+01
5.905000e+01 3.294554e+01
6.023000e+01 3.294554e+01
6.144000e+01 3.294554e+01
6.267000e+01 3.294554e+01
6.392000e+01 3.294554e+01
6.520000e+01 3.294554e+01
6.650000e+01 3.294554e+01
6.783000e+01 3.294554e+01
6.919000e+01 3.294554e+01
7.057000e+01 3.294554e+01
7.198000e+01 3.294554e+01
7.342000e+01 3.294554e+01
7.489000e+01 3.294554e+01
7.639000e+01 3.294554e+01
7.792000e+01 3.294554e+01
7.948000e+01 3.294554e+01
8.107000e+01 3.294554e+01
8.269000e+01 3.294554e+01
8.434000e+01 3.294554e+01
8.603000e+01 3.294554e+01
8.775000e+01 3.294554e+01
8.950000e+01 3.294554e+01
9.129000e+01 3.294554e+01
9.312000e+01 3.294554e+01
9.498000e+01 3.294554e+01
9.688000e+01 3.294554e+01
9.882000e+01 3.294554e+01
1.008000e+02 3.294554e+01
